"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","session_length","sessions","beacons","non_bounce_sessions","bounces","page_visit_time","session_duration","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Desktop",0,7700,26517.436886446,504,4.615,1,3,6,2.075,0.643046852,880,7652.0,4.718,880,3609,157,303,125,799,41.91,13.32,"7.6 - 7.7 s",0.5727272727272728,0.28513170498293383,4
"homepage","Desktop",0,7800,24600.875640323,531,4.9,1,3,6,2.043,0.644453525,925,7750.0,4.856,925,3917,160,327,111,755,42.75,12.58,"7.7 - 7.8 s",0.5740540540540541,0.28513170498293383,4
"homepage","Desktop",0,7900,24814.359764569,494,4.524,1,3,6,2.075,0.635854467,839,7851.0,4.738,839,3494,146,286,118,713,41.27,11.88,"7.8 - 7.9 s",0.5887961859356377,0.28513170498293383,4
"homepage","Desktop",0,8000,25788.026239783,470,4.429,1,3,5,1.948,0.632301314,797,7949.0,4.56,797,3139,134,268,114,663,40.42,11.05,"7.9 - 8.0 s",0.589711417816813,0.28513170498293383,4
"homepage","Desktop",0,8100,25171.185745378,407,4.425,1,3,6,2.01,0.657255454,739,8048.0,4.447,739,2864,114,266,113,664,42.56,11.07,"8.0 - 8.1 s",0.550744248985115,0.28513170498293383,4
"homepage","Desktop",0,8200,28436.222655287,414,4.405,1,3,6,1.874,0.66203395,763,8149.0,4.264,763,2871,107,298,108,639,45.43,10.65,"8.1 - 8.2 s",0.5425950196592398,0.28513170498293383,4
"homepage","Desktop",0,8300,26310.075234402,414,4.862,1,3,6,1.907,0.637773901,732,8250.0,4.657,732,3011,116,261,114,734,42.37,12.23,"8.2 - 8.3 s",0.5655737704918032,0.28513170498293383,4
"homepage","Desktop",0,8400,29587.564507151,372,4.962,1,3,7,1.848,0.65547454,688,8349.0,4.531,688,2700,118,258,111,663,45.26,11.05,"8.3 - 8.4 s",0.5406976744186046,0.28513170498293383,4
"homepage","Desktop",0,8500,26286.901354201,379,4.501,1,3,6,1.941,0.651789847,681,8450.0,4.446,681,2676,106,252,115,685,43.83,11.42,"8.4 - 8.5 s",0.5565345080763583,0.28513170498293383,4
"homepage","Desktop",0,8600,28937.2020454,348,4.801,1,3,7,1.815,0.633390129,612,8550.0,4.545,612,2459,99,224,133,767,43.66,12.78,"8.5 - 8.6 s",0.5686274509803921,0.28513170498293383,4
"homepage","Desktop",0,8700,28475.133147825,336,5.184,1,3,7,1.793,0.6445078,616,8645.0,4.621,616,2504,91,229,120,720,43.62,12.0,"8.6 - 8.7 s",0.5454545454545454,0.28513170498293383,4
"homepage","Desktop",0,8800,27682.576633054,341,4.756,1,3,6,1.935,0.630098152,585,8749.0,4.707,585,2400,100,202,120,806,41.65,13.43,"8.7 - 8.8 s",0.582905982905983,0.28513170498293383,4
"homepage","Desktop",0,8900,28882.083364769,366,4.456,1,3,6,1.806,0.631438172,621,8851.0,4.433,621,2429,87,216,120,692,40.45,11.53,"8.8 - 8.9 s",0.5893719806763285,0.28513170498293383,4
"homepage","Desktop",0,9000,28243.499687192,290,4.324,1,3,6,1.826,0.6677167,548,8951.0,4.114,548,1988,68,211,111,598,43.96,9.97,"8.9 - 9.0 s",0.5291970802919708,0.28513170498293383,4
"homepage","Desktop",0,9100,28175.651449322,290,4.475,1,3,5,2.02,0.658329411,530,9047.0,4.469,530,2103,75,187,121,727,41.1,12.12,"9.0 - 9.1 s",0.5471698113207547,0.28513170498293383,4
"homepage","Desktop",0,9200,26641.506132333,322,4.279,1,3,5,1.868,0.622673356,538,9149.0,4.429,538,2068,83,176,120,703,38.68,11.72,"9.1 - 9.2 s",0.5985130111524164,0.28513170498293383,4
"homepage","Desktop",0,9300,28454.350966636,287,4.986,1,3,7,1.998,0.650665153,528,9252.0,4.708,528,2177,83,202,119,772,45.39,12.87,"9.2 - 9.3 s",0.5435606060606061,0.28513170498293383,4
"homepage","Desktop",0,9400,27312.410723033,251,5.418,1,3,7,1.78,0.62655504,447,9349.0,4.823,447,1871,74,163,112,723,43.7,12.05,"9.3 - 9.4 s",0.5615212527964206,0.28513170498293383,4
"homepage","Desktop",0,9500,30965.920195389,253,4.691,1,3,6,1.778,0.644174168,451,9447.0,4.41,451,1711,60,171,135,846,43.73,14.1,"9.4 - 9.5 s",0.5609756097560976,0.28513170498293383,4
"homepage","Desktop",0,9600,30908.37654895,268,4.675,1,3,6,1.953,0.635973615,476,9553.0,4.586,476,1869,79,168,119,722,42.32,12.03,"9.5 - 9.6 s",0.5630252100840336,0.28513170498293383,4
"homepage","Desktop",0,9700,31319.722092044,228,4.785,1,3,7,1.68,0.647360298,419,9647.0,4.284,419,1540,67,160,125,682,45.45,11.37,"9.6 - 9.7 s",0.5441527446300716,0.28513170498293383,4
"homepage","Desktop",0,9800,29575.261460884,236,4.775,1,3,6,1.846,0.642747091,417,9752.0,4.549,417,1668,64,148,139,873,41.93,14.55,"9.7 - 9.8 s",0.565947242206235,0.28513170498293383,4
"homepage","Desktop",0,9900,31066.497205247,209,4.933,1,3,7,1.851,0.662231434,398,9849.0,4.442,398,1553,57,165,130,798,48.39,13.3,"9.8 - 9.9 s",0.5251256281407035,0.28513170498293383,4
"homepage","Desktop",0,10000,31683.033586073,188,4.611,1,3,7,2.044,0.699225171,379,9948.0,4.332,379,1421,58,166,120,791,51.71,13.18,"9.9 - 10.0 s",0.49604221635883905,0.28513170498293383,4
"homepage","Desktop",0,10100,34779.949048177,204,3.995,1,3,5,1.933,0.651944337,362,10051.0,4.185,362,1342,55,132,122,687,43.0,11.45,"10.0 - 10.1 s",0.56353591160221,0.28513170498293383,4
"homepage","Desktop",0,10200,33841.966228392,216,4.893,1,3,7,2.133,0.658870092,390,10149.5,4.843,390,1645,59,152,126,786,45.92,13.1,"10.1 - 10.2 s",0.5538461538461539,0.28513170498293383,4
"homepage","Desktop",0,10300,32887.825907561,211,4.616,1,3,6,1.839,0.640569949,373,10252.0,4.45,373,1480,54,138,126,757,43.26,12.62,"10.2 - 10.3 s",0.5656836461126006,0.28513170498293383,4
"homepage","Desktop",0,10400,29731.318993673,217,4.493,1,3,6,1.823,0.613744336,363,10351.0,4.509,363,1443,51,121,130,755,38.78,12.58,"10.3 - 10.4 s",0.5977961432506887,0.28513170498293383,4
"homepage","Desktop",0,10500,32747.549713651,159,4.364,1,3,7,1.81,0.676899338,316,10447.0,4.006,316,1103,46,123,120,608,45.56,10.13,"10.4 - 10.5 s",0.5031645569620253,0.28513170498293383,4
"homepage","Desktop",0,10600,35692.585505239,160,5.437,1,3,7,1.773,0.661665213,309,10555.0,4.588,309,1218,43,130,130,797,48.87,13.28,"10.5 - 10.6 s",0.517799352750809,0.28513170498293383,4
"homepage","Desktop",0,10700,38545.80034302,175,4.4,1,3,6,1.894,0.660081591,323,10653.0,4.278,323,1223,44,127,135,746,45.52,12.43,"10.6 - 10.7 s",0.541795665634675,0.28513170498293383,4
"homepage","Desktop",0,10800,34064.640980081,199,4.522,1,3,7,1.816,0.65573351,366,10752.0,4.275,366,1338,49,150,111,609,47.32,10.15,"10.7 - 10.8 s",0.5437158469945356,0.28513170498293383,4
"homepage","Desktop",0,10900,34558.690556166,165,4.278,1,3,6,1.784,0.675873892,325,10847.0,3.956,325,1128,42,130,118,602,45.94,10.03,"10.8 - 10.9 s",0.5076923076923077,0.28513170498293383,4
"homepage","Desktop",0,11000,37312.199618008,177,4.57,1,3,6,1.981,0.662522609,328,10948.0,4.448,328,1299,42,131,126,758,45.8,12.63,"10.9 - 11.0 s",0.5396341463414634,0.28513170498293383,4
"homepage","Desktop",0,11100,39716.939954665,147,4.598,1,3,6,1.612,0.702874775,320,11047.0,3.725,320,1060,30,150,121,577,51.72,9.62,"11.0 - 11.1 s",0.459375,0.28513170498293383,4
"homepage","Desktop",0,11200,37933.20839295,162,3.851,1,3,5,1.919,0.676328867,309,11150.0,3.938,309,1097,34,126,134,645,45.82,10.75,"11.1 - 11.2 s",0.5242718446601942,0.28513170498293383,4
"homepage","Desktop",0,11300,35412.765404883,142,4.5,1,2,6,1.651,0.680068943,281,11251.0,3.925,281,971,31,124,135,725,49.6,12.08,"11.2 - 11.3 s",0.505338078291815,0.28513170498293383,4
"homepage","Desktop",0,11400,38648.902068266,155,4.425,1,3,6,1.996,0.688037394,304,11351.0,4.253,304,1105,44,128,144,910,49.23,15.17,"11.3 - 11.4 s",0.5098684210526315,0.28513170498293383,4
"homepage","Desktop",0,11500,37597.526799985,114,5.07,1,3,7,1.733,0.707037372,255,11450.0,4.0,255,886,37,126,108,594,57.8,9.9,"11.4 - 11.5 s",0.4470588235294118,0.28513170498293383,4
"homepage","Desktop",0,11600,36308.347546595,150,4.753,1,3,6,1.941,0.677063228,293,11554.0,4.375,293,1135,41,118,121,729,46.83,12.15,"11.5 - 11.6 s",0.5119453924914675,0.28513170498293383,4
"homepage","Desktop",0,11700,39702.887995221,132,4.848,1,3,5,1.714,0.676526661,266,11648.0,4.12,266,977,26,112,121,691,46.67,11.52,"11.6 - 11.7 s",0.49624060150375937,0.28513170498293383,4
"homepage","Desktop",0,11800,37846.29417342,141,4.737,1,3,5,1.8,0.660816796,261,11746.0,4.36,261,982,40,104,136,745,47.06,12.42,"11.7 - 11.8 s",0.5402298850574713,0.28513170498293383,4
"homepage","Desktop",0,11900,40682.120732482,115,4.765,1,2,7,2.119,0.723768007,260,11846.0,4.226,260,935,40,125,118,736,56.82,12.27,"11.8 - 11.9 s",0.4423076923076923,0.28513170498293383,4
"homepage","Desktop",0,12000,41201.914046716,109,4.467,1,3,6,1.794,0.701192854,234,11954.0,3.876,234,770,33,113,127,626,56.22,10.43,"11.9 - 12.0 s",0.4658119658119658,0.28513170498293383,4
"homepage","Desktop",0,12100,40004.686992407,109,4.715,1,3,7,1.995,0.720935358,240,12053.0,4.137,240,846,36,113,129,785,55.39,13.08,"12.0 - 12.1 s",0.45416666666666666,0.28513170498293383,4
"homepage","Desktop",0,12200,42842.921179802,120,6.033,1,4,8,1.8,0.664299804,245,12155.0,4.755,245,1019,38,110,134,923,53.14,15.38,"12.1 - 12.2 s",0.4897959183673469,0.28513170498293383,4
"homepage","Desktop",0,12300,36804.010367046,107,4.252,1,3,5,2.236,0.716610741,224,12251.0,4.267,224,808,29,101,125,792,51.79,13.2,"12.2 - 12.3 s",0.47767857142857145,0.28513170498293383,4
"homepage","Desktop",0,12400,42292.962083033,96,4.75,1,3,7,1.735,0.702593846,208,12347.0,3.927,208,724,27,106,101,611,58.56,10.18,"12.3 - 12.4 s",0.46153846153846156,0.28513170498293383,4
"homepage","Desktop",0,12500,39488.862940796,99,4.515,1,3,6,1.58,0.699970028,210,12444.0,3.709,210,692,26,101,118,562,54.89,9.37,"12.4 - 12.5 s",0.4714285714285714,0.28513170498293383,4
"homepage","Desktop",0,12600,39934.942197014,119,5.579,1,4,8,1.759,0.615512769,204,12551.0,5.014,204,899,30,79,144,940,45.4,15.67,"12.5 - 12.6 s",0.5833333333333334,0.28513170498293383,4
"homepage","Desktop",0,12700,35771.640620451,101,4.405,1,3,5,1.755,0.647029309,184,12643.5,4.173,184,681,22,73,127,765,45.06,12.75,"12.6 - 12.7 s",0.5489130434782609,0.28513170498293383,4
"homepage","Desktop",0,12800,39848.981505804,95,4.631,1,3,6,1.812,0.693292243,197,12750.0,4.045,197,703,32,87,131,757,52.73,12.62,"12.7 - 12.8 s",0.48223350253807107,0.28513170498293383,4
"homepage","Desktop",0,12900,39994.213012877,78,5.025,1,3,7,2.17,0.71518114,164,12858.0,4.56,164,637,24,73,126,761,52.14,12.68,"12.8 - 12.9 s",0.47560975609756095,0.28513170498293383,4
"homepage","Desktop",0,13000,38813.09168285,101,4.871,1,3,6,1.653,0.642555076,182,12948.5,4.357,182,710,23,67,125,611,42.14,10.18,"12.9 - 13.0 s",0.554945054945055,0.28513170498293383,4
"homepage","Desktop",0,13100,42526.349389427,86,5.418,1,3,7,1.668,0.690325907,184,13048.5,4.201,184,658,24,88,149,743,55.0,12.38,"13.0 - 13.1 s",0.4673913043478261,0.28513170498293383,4
"homepage","Desktop",0,13200,37618.662508184,120,4.683,1,3,6,1.901,0.652831486,224,13151.0,4.41,224,868,33,86,136,677,45.03,11.28,"13.1 - 13.2 s",0.5357142857142857,0.28513170498293383,4
"homepage","Desktop",0,13300,40111.885906145,94,3.946,1,2,5,1.574,0.649169311,167,13248.0,3.796,167,579,24,61,132,611,42.66,10.18,"13.2 - 13.3 s",0.562874251497006,0.28513170498293383,4
"homepage","Desktop",0,13400,40346.925312148,97,4.051,1,2,6,1.768,0.689143026,190,13353.5,3.836,190,637,23,78,131,630,46.71,10.5,"13.3 - 13.4 s",0.5105263157894737,0.28513170498293383,4
"homepage","Desktop",0,13500,42470.918721536,73,4.89,1,3,7,1.806,0.712686018,160,13448.5,4.037,160,561,23,73,127,807,53.28,13.45,"13.4 - 13.5 s",0.45625,0.28513170498293383,4
"homepage","Desktop",0,13600,45924.459129158,70,4.585,1,3,5,2.055,0.646758377,127,13550.0,4.582,127,498,15,47,165,1137,41.96,18.95,"13.5 - 13.6 s",0.5511811023622047,0.28513170498293383,4
"homepage","Desktop",0,13700,36069.410891821,74,5.486,2,4,8,1.746,0.640962387,142,13647.0,4.605,142,581,24,58,134,895,49.15,14.92,"13.6 - 13.7 s",0.5211267605633803,0.28513170498293383,4
"homepage","Desktop",0,13800,38304.866524081,72,5.041,1,3,6,1.928,0.691034525,154,13758.0,4.285,154,605,11,72,140,795,50.35,13.25,"13.7 - 13.8 s",0.4675324675324675,0.28513170498293383,4
"homepage","Desktop",0,13900,39880.419926725,90,4.211,1,3,6,1.858,0.648374871,163,13854.0,4.184,163,614,20,66,124,597,46.15,9.95,"13.8 - 13.9 s",0.5521472392638037,0.28513170498293383,4
"homepage","Desktop",0,14000,38538.818785045,97,4.67,1,2,5,1.622,0.664684398,183,13951.0,4.098,183,658,23,76,119,602,47.5,10.03,"13.9 - 14.0 s",0.5300546448087432,0.28513170498293383,4
"homepage","Desktop",0,14100,37804.552207893,79,4.772,1,3,6,2.058,0.671324246,154,14050.0,4.506,154,621,19,62,150,1069,45.93,17.82,"14.0 - 14.1 s",0.512987012987013,0.28513170498293383,4
"homepage","Desktop",0,14200,42128.864595541,86,4.639,1,3,6,1.674,0.679892451,175,14154.0,3.954,175,578,33,75,132,696,52.82,11.6,"14.1 - 14.2 s",0.49142857142857144,0.28513170498293383,4
"homepage","Desktop",0,14300,35815.610405461,84,4.38,1,3,6,1.567,0.621977027,148,14244.5,4.054,148,535,10,56,129,759,40.58,12.65,"14.2 - 14.3 s",0.5675675675675675,0.28513170498293383,4
"homepage","Desktop",0,14400,46935.960418947,80,4.8,1,3,6,2.086,0.67678576,150,14347.0,4.646,150,551,19,62,154,858,47.33,14.3,"14.3 - 14.4 s",0.5333333333333333,0.28513170498293383,4
"homepage","Desktop",0,14500,39090.77574982,56,4.16,1,3,5,1.835,0.742268649,134,14457.0,3.574,134,416,17,66,112,637,56.41,10.62,"14.4 - 14.5 s",0.417910447761194,0.28513170498293383,4
"homepage","Desktop",0,14600,38002.909718842,63,4.507,1,2,7,1.704,0.649881834,115,14555.0,4.173,115,421,17,45,126,714,45.92,11.9,"14.5 - 14.6 s",0.5478260869565217,0.28513170498293383,4
"homepage","Desktop",0,14700,47336.889238215,56,4.392,1,3,5,1.542,0.659660878,107,14653.0,3.841,107,366,11,46,126,628,47.92,10.47,"14.6 - 14.7 s",0.5233644859813084,0.28513170498293383,4
"homepage","Desktop",0,14800,41671.998224899,72,4.361,1,2,6,1.549,0.640745305,131,14745.0,3.946,131,459,15,49,149,653,42.24,10.88,"14.7 - 14.8 s",0.549618320610687,0.28513170498293383,4
"homepage","Desktop",0,14900,44449.731999416,68,3.808,1,2,4,1.734,0.717306349,143,14853.0,3.545,143,445,15,65,123,559,50.78,9.32,"14.8 - 14.9 s",0.4755244755244755,0.28513170498293383,4
"homepage","Desktop",0,15000,43561.224927224,61,5.049,1,3,6,1.95,0.67683495,122,14953.5,4.475,122,468,16,53,147,728,50.0,12.13,"14.9 - 15.0 s",0.5,0.28513170498293383,4
"homepage","Desktop",0,15100,40037.271130526,68,4.485,1,3,7,1.621,0.682625314,140,15045.5,3.8,140,475,15,57,124,631,45.6,10.52,"15.0 - 15.1 s",0.4857142857142857,0.28513170498293383,4
"homepage","Desktop",0,15200,49949.042271504,50,4.38,1,2,6,1.339,0.696499132,106,15153.0,3.405,106,316,14,52,147,620,56.52,10.33,"15.1 - 15.2 s",0.4716981132075472,0.28513170498293383,4
"homepage","Desktop",0,15300,43759.722994344,57,5.842,1,4,7,1.754,0.670174543,114,15245.0,4.675,114,461,14,50,110,629,50.0,10.48,"15.2 - 15.3 s",0.5,0.28513170498293383,4
"homepage","Desktop",0,15400,46418.583085526,60,4.25,1,2,5,2.278,0.693736973,115,15353.0,4.495,115,425,22,41,156,733,44.09,12.22,"15.3 - 15.4 s",0.5217391304347826,0.28513170498293383,4
"homepage","Desktop",0,15500,45773.994292779,57,4.877,1,3,7,1.726,0.635184716,106,15455.0,4.349,106,404,18,38,159,852,43.18,14.2,"15.4 - 15.5 s",0.5377358490566038,0.28513170498293383,4
"homepage","Desktop",0,15600,49307.75996332,59,4.966,1,3,7,1.659,0.71448521,138,15556.0,3.782,138,458,20,61,124,617,51.69,10.28,"15.5 - 15.6 s",0.427536231884058,0.28513170498293383,4
"homepage","Desktop",0,15700,41673.162900916,54,3.962,1,2,4,1.586,0.721625258,116,15651.0,3.431,116,340,15,56,123,728,55.45,12.13,"15.6 - 15.7 s",0.46551724137931033,0.28513170498293383,4
"homepage","Desktop",0,15800,44814.090872651,49,4.673,2,3,6,1.471,0.680429807,104,15753.5,3.673,104,331,20,46,121,547,54.76,9.12,"15.7 - 15.8 s",0.47115384615384615,0.28513170498293383,4
"homepage","Desktop",0,15900,43825.844546513,44,3.227,1,3,4,1.825,0.735973805,103,15843.0,3.203,103,296,10,47,158,583,50.54,9.72,"15.8 - 15.9 s",0.42718446601941745,0.28513170498293383,4
"homepage","Desktop",0,16000,42303.42735595,51,4.745,1,3,6,1.594,0.684442851,101,15950.0,3.99,101,361,14,44,162,891,50.57,14.85,"15.9 - 16.0 s",0.504950495049505,0.28513170498293383,4
"homepage","Desktop",0,16100,40436.848070223,45,5.422,2,4,6,1.712,0.711197472,108,16050.5,3.972,108,362,17,53,132,652,58.24,10.87,"16.0 - 16.1 s",0.4166666666666667,0.28513170498293383,4
"homepage","Desktop",0,16200,43119.475819333,45,5.955,1,4,6,1.7,0.70020085,100,16151.0,4.38,100,367,9,49,123,638,53.85,10.63,"16.1 - 16.2 s",0.45,0.28513170498293383,4
"homepage","Desktop",0,16300,44824.110140424,49,5.02,2,3,5,1.333,0.637698956,93,16250.0,3.978,93,322,13,40,130,658,50.0,10.97,"16.2 - 16.3 s",0.5268817204301075,0.28513170498293383,4
"homepage","Desktop",0,16400,42141.076081922,52,4.807,1,2,6,1.445,0.666292485,101,16349.0,3.92,101,333,17,39,135,627,46.43,10.45,"16.3 - 16.4 s",0.5148514851485149,0.28513170498293383,4
"homepage","Desktop",0,16500,57890.111619741,35,3.857,1,2,5,1.58,0.734737172,81,16449.0,3.246,81,216,10,41,141,657,57.75,10.95,"16.4 - 16.5 s",0.43209876543209874,0.28513170498293383,4
"homepage","Desktop",0,16600,45618.251702509,41,5.292,1,3,5,1.451,0.721015322,93,16560.0,3.784,93,321,11,51,109,557,62.2,9.28,"16.5 - 16.6 s",0.44086021505376344,0.28513170498293383,4
"homepage","Desktop",0,16700,39282.378365385,44,4.84,1,2,5,1.75,0.674233166,84,16649.0,4.285,84,315,13,36,134,892,50.7,14.87,"16.6 - 16.7 s",0.5238095238095238,0.28513170498293383,4
"homepage","Desktop",0,16800,39781.700423438,51,5.333,3,4,7,1.92,0.655829564,101,16756.0,4.613,101,414,12,47,118,904,52.81,15.07,"16.7 - 16.8 s",0.504950495049505,0.28513170498293383,4
"homepage","Desktop",0,16900,54545.718254448,38,5.71,1,3,8,1.791,0.749203468,96,16859.5,4.052,96,348,15,49,129,677,60.49,11.28,"16.8 - 16.9 s",0.3958333333333333,0.28513170498293383,4
"homepage","Desktop",0,17000,60957.601254445,40,5.75,1,4,8,1.73,0.688846674,89,16944.0,4.314,89,323,12,39,162,811,50.65,13.52,"16.9 - 17.0 s",0.449438202247191,0.28513170498293383,4
"homepage","Desktop",0,17100,57825.271248088,38,4.289,1,3,6,2.168,0.709478675,77,17050.0,4.285,77,283,9,36,124,667,52.94,11.12,"17.0 - 17.1 s",0.4935064935064935,0.28513170498293383,4
"homepage","Desktop",0,17200,42003.24686885,48,4.083,1,2,5,1.766,0.674464711,90,17162.5,3.944,90,312,11,39,159,806,49.37,13.43,"17.1 - 17.2 s",0.5333333333333333,0.28513170498293383,4
"homepage","Desktop",0,17300,50519.598304059,49,3.897,1,2,4,1.344,0.631211632,87,17254.0,3.54,87,279,11,34,149,661,44.74,11.02,"17.2 - 17.3 s",0.5632183908045977,0.28513170498293383,4
"homepage","Desktop",0,17400,37603.909720273,47,4.085,1,2,5,1.518,0.618466354,79,17355.0,3.949,79,277,8,31,140,686,43.66,11.43,"17.3 - 17.4 s",0.5949367088607594,0.28513170498293383,4
"homepage","Desktop",0,17500,43284.415262661,40,5.25,1,3,6,1.443,0.687911079,88,17445.5,3.829,88,291,14,38,129,623,51.35,10.38,"17.4 - 17.5 s",0.45454545454545453,0.28513170498293383,4
"homepage","Desktop",0,17600,52207.21820355,35,4.628,1,2,8,1.506,0.726493975,83,17547.0,3.457,83,244,8,44,111,513,58.67,8.55,"17.5 - 17.6 s",0.42168674698795183,0.28513170498293383,4
"homepage","Desktop",0,17700,43459.032495491,40,4.25,1,3,6,1.487,0.6700963,80,17649.5,3.612,80,269,5,38,149,593,50.67,9.88,"17.6 - 17.7 s",0.5,0.28513170498293383,4
"homepage","Desktop",0,17800,53029.199958081,46,4.347,1,3,6,1.4,0.642722623,85,17760.0,3.752,85,275,11,35,139,693,47.3,11.55,"17.7 - 17.8 s",0.5411764705882353,0.28513170498293383,4
"homepage","Desktop",0,17900,43787.527919343,36,4.111,1,2,5,1.752,0.728373305,85,17846.0,3.494,85,266,6,41,140,822,51.9,13.7,"17.8 - 17.9 s",0.4235294117647059,0.28513170498293383,4
"homepage","Desktop",0,18000,43199.713861043,47,4.127,1,2,5,1.79,0.64375974,81,17955.0,4.185,81,303,10,31,164,759,43.66,12.65,"17.9 - 18.0 s",0.5802469135802469,0.28513170498293383,4
"homepage","Desktop",0,18100,49026.585595049,34,4.235,1,3,5,1.391,0.692825662,74,18041.0,3.337,74,223,6,35,146,700,51.47,11.67,"18.0 - 18.1 s",0.4594594594594595,0.28513170498293383,4
"homepage","Desktop",0,18200,41755.160338346,34,4.323,1,3,5,1.368,0.704237894,76,18147.0,3.302,76,220,8,38,147,1011,55.88,16.85,"18.1 - 18.2 s",0.4473684210526316,0.28513170498293383,4
"homepage","Desktop",0,18300,55046.121180956,33,5.03,2,2,8,1.4,0.654226707,65,18254.0,3.953,65,224,7,28,125,600,48.28,10.0,"18.2 - 18.3 s",0.5076923076923077,0.28513170498293383,4
"homepage","Desktop",0,18400,52475.502312858,36,5.305,1,3,7,1.7,0.659240585,70,18356.5,4.428,70,286,9,31,136,684,50.82,11.4,"18.3 - 18.4 s",0.5142857142857142,0.28513170498293383,4
"homepage","Desktop",0,18500,47701.658008506,30,3.2,1,2,3,1.573,0.759617906,75,18454.0,2.853,75,179,6,41,135,507,59.42,8.45,"18.4 - 18.5 s",0.4,0.28513170498293383,4
"homepage","Desktop",0,18600,51620.370690812,36,4.194,1,3,4,1.535,0.672858126,71,18559.0,3.661,71,233,11,31,125,517,51.67,8.62,"18.5 - 18.6 s",0.5070422535211268,0.28513170498293383,4
"homepage","Desktop",0,18700,47170.91072425,38,5.026,1,3,7,1.756,0.650259013,74,18647.5,4.337,74,283,10,29,159,988,45.31,16.47,"18.6 - 18.7 s",0.5135135135135135,0.28513170498293383,4
"homepage","Desktop",0,18800,62612.578028165,30,4.066,1,2,6,2.147,0.739578955,68,18750.0,3.941,68,240,4,33,122,655,51.56,10.92,"18.7 - 18.8 s",0.4411764705882353,0.28513170498293383,4
"homepage","Desktop",0,18900,46775.848502816,40,4.95,1,4,7,1.82,0.669912576,78,18869.0,4.358,78,299,14,31,135,699,48.44,11.65,"18.8 - 18.9 s",0.5128205128205128,0.28513170498293383,4
"homepage","Desktop",0,19000,50269.578887322,28,3.75,1,3,4,1.855,0.766121736,76,18947.0,3.236,76,223,9,36,137,538,53.73,8.97,"18.9 - 19.0 s",0.3684210526315789,0.28513170498293383,4
"homepage","Desktop",0,19100,55099.560984593,36,4.027,1,3,5,2.065,0.732933394,76,19055.5,3.973,76,259,13,35,168,622,55.56,10.37,"19.0 - 19.1 s",0.47368421052631576,0.28513170498293383,4
"homepage","Desktop",0,19200,60897.547538926,31,2.806,1,2,4,2.328,0.765617506,73,19150.0,3.52,73,235,7,35,120,497,53.03,8.28,"19.1 - 19.2 s",0.4246575342465753,0.28513170498293383,4
"homepage","Desktop",0,19300,49913.67287108,42,5.452,1,3,8,1.868,0.636444092,76,19252.0,4.881,76,327,14,30,154,864,48.39,14.4,"19.2 - 19.3 s",0.5526315789473685,0.28513170498293383,4
"homepage","Desktop",0,19400,51202.381874078,38,3.947,1,2,5,1.402,0.698048662,77,19346.0,3.35,77,215,12,35,147,585,53.85,9.75,"19.3 - 19.4 s",0.4935064935064935,0.28513170498293383,4
"homepage","Desktop",0,19500,44799.448783947,47,4.404,1,3,5,1.325,0.632464048,83,19450.0,3.819,83,283,11,34,144,604,47.22,10.07,"19.4 - 19.5 s",0.5662650602409639,0.28513170498293383,4
"homepage","Desktop",0,19600,47228.836035548,44,4.886,1,3,5,1.587,0.642480475,80,19552.0,4.275,80,324,9,31,163,908,43.66,15.13,"19.5 - 19.6 s",0.55,0.28513170498293383,4
"homepage","Desktop",0,19700,47059.099497869,48,4.583,1,2,5,1.573,0.59024528,75,19649.0,4.506,75,286,11,23,163,906,35.94,15.1,"19.6 - 19.7 s",0.64,0.28513170498293383,4
"homepage","Desktop",0,19800,46650.287187191,39,5.435,1,3,6,1.381,0.653460763,76,19744.0,4.171,76,263,11,34,130,672,52.31,11.2,"19.7 - 19.8 s",0.5131578947368421,0.28513170498293383,4
"homepage","Desktop",0,19900,58682.116377739,34,3.352,1,2,5,1.819,0.726880666,72,19847.5,3.402,72,204,7,35,126,494,53.85,8.23,"19.8 - 19.9 s",0.4722222222222222,0.28513170498293383,4
"homepage","Desktop",0,20000,56060.766422254,46,4.0,1,2,5,1.854,0.707499375,96,19956.0,3.77,96,304,12,45,179,820,53.57,13.67,"19.9 - 20.0 s",0.4791666666666667,0.28513170498293383,4
"homepage","Mobile",0,100,7668.775220589,3058,4.935,2,3,7,7.113,0.710450204,4055,85.0,10.835,4055,42636,0,71,150,1861,1.75,31.02,"0 - 100 ms",0.7541307028360049,0.28513170498293383,4
"homepage","Mobile",0,200,7246.375536105,16471,5.125,2,3,7,6.544,0.692374232,21830,149.0,10.411,21830,220770,2,151,139,1761,0.69,29.35,"100 - 200 ms",0.754512139257902,0.28513170498293383,4
"homepage","Mobile",0,300,7954.217330549,10064,5.092,2,3,7,5.967,0.680597296,13347,244.0,9.807,13347,126624,12,213,148,1781,1.6,29.68,"200 - 300 ms",0.7540271221997452,0.28513170498293383,4
"homepage","Mobile",0,400,8260.75139783,4740,4.938,2,3,7,5.136,0.674450667,6496,342.0,8.74,6496,54853,28,349,150,1613,5.4,26.88,"300 - 400 ms",0.729679802955665,0.28513170498293383,4
