"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Desktop","0","14100","14565.292870449","2648","4.165","2","3","5","2.155","0.639960286","4630","14049.0","510","101","611","4.537","4630","1498","19078","36.36","10.18","14.0 - 14.1 s","0.5719222462203024","0.17945348999228042","2"
"article","Desktop","0","14200","14315.604494812","2673","4.072","2","3","5","2.065","0.62922879","4548","14150.0","518","98","601","4.459","4548","1446","18338","35.88","10.02","14.1 - 14.2 s","0.587730870712401","0.17945348999228042","2"
"article","Desktop","0","14300","14426.941628552","2691","4.089","1","3","5","2.179","0.63655585","4588","14251.0","535","103","637","4.577","4588","1451","19036","35.8","10.62","14.2 - 14.3 s","0.5865300784655624","0.17945348999228042","2"
"article","Desktop","0","14400","14648.967154363","2594","4.021","1","3","5","2.16","0.6375575","4460","14351.0","493","102","623","4.499","4460","1415","18200","35.67","10.38","14.3 - 14.4 s","0.5816143497757847","0.17945348999228042","2"
"article","Desktop","0","14500","14663.791444655","2510","3.956","1","2","5","2.129","0.647309875","4371","14451.0","477","102","619","4.402","4371","1402","17515","36.0","10.32","14.4 - 14.5 s","0.5742393045069778","0.17945348999228042","2"
"article","Desktop","0","14600","15012.585511895","2484","3.919","1","3","5","2.161","0.640932378","4282","14550.0","508","103","595","4.435","4282","1351","17193","35.8","9.92","14.5 - 14.6 s","0.5801027557216254","0.17945348999228042","2"
"article","Desktop","0","14700","14618.630685932","2430","4.082","1","3","5","2.137","0.641316936","4229","14652.0","474","106","626","4.483","4229","1332","17268","35.47","10.43","14.6 - 14.7 s","0.5746039252778434","0.17945348999228042","2"
"article","Desktop","0","14800","14940.06348399","2390","3.93","1","3","5","2.176","0.637281296","4059","14751.0","485","99","606","4.49","4059","1278","16488","35.76","10.1","14.7 - 14.8 s","0.5888149790588815","0.17945348999228042","2"
"article","Desktop","0","14900","15046.272202651","2414","4.06","1","3","5","2.168","0.639147472","4148","14851.0","466","103","631","4.531","4148","1320","17023","35.85","10.52","14.8 - 14.9 s","0.5819672131147541","0.17945348999228042","2"
"article","Desktop","0","15000","15228.517797034","2411","3.866","1","2","5","2.118","0.639792105","4090","14951.0","471","105","616","4.397","4090","1304","16204","36.03","10.27","14.9 - 15.0 s","0.5894865525672371","0.17945348999228042","2"
"article","Desktop","0","15100","15922.566666265","2340","3.851","1","2","5","2.196","0.649673592","4092","15051.0","485","102","614","4.399","4092","1305","16209","36.18","10.23","15.0 - 15.1 s","0.5718475073313783","0.17945348999228042","2"
"article","Desktop","0","15200","15024.590918689","2395","3.969","1","2","5","2.083","0.638978738","4141","15150.0","465","103","616","4.379","4141","1340","16508","36.45","10.27","15.1 - 15.2 s","0.5783627143202125","0.17945348999228042","2"
"article","Desktop","0","15300","15524.673142145","2210","4.087","2","3","5","2.085","0.635953426","3815","15251.0","439","101","610","4.453","3815","1213","15376","35.93","10.17","15.2 - 15.3 s","0.5792922673656619","0.17945348999228042","2"
"article","Desktop","0","15400","15333.599920206","2314","4.101","2","3","5","2.137","0.631953481","3940","15350.0","486","104","646","4.545","3940","1230","16155","35.61","10.77","15.3 - 15.4 s","0.5873096446700508","0.17945348999228042","2"
"article","Desktop","0","15500","15654.965652173","2195","3.979","2","3","5","2.101","0.641452443","3819","15451.0","466","101","608","4.389","3819","1224","15126","36.5","10.13","15.4 - 15.5 s","0.5747577899973815","0.17945348999228042","2"
"article","Desktop","0","15600","15726.03833458","2186","3.939","1","2","5","2.092","0.637732464","3749","15549.0","444","104","617","4.389","3749","1211","14916","36.64","10.28","15.5 - 15.6 s","0.5830888236863163","0.17945348999228042","2"
"article","Desktop","0","15700","15930.971385921","2077","3.922","1","2","5","2.114","0.645282794","3631","15649.0","397","103","622","4.358","3631","1185","14383","36.64","10.37","15.6 - 15.7 s","0.5720187276232442","0.17945348999228042","2"
"article","Desktop","0","15800","15820.21754358","2094","3.834","1","2","5","2.173","0.645106473","3639","15752.0","437","102","615","4.379","3639","1157","14395","36.13","10.25","15.7 - 15.8 s","0.5754328112118714","0.17945348999228042","2"
"article","Desktop","0","15900","16031.153922336","2028","4.028","1","3","5","2.06","0.645994846","3590","15850.0","398","101","589","4.335","3590","1185","14141","37.12","9.82","15.8 - 15.9 s","0.5649025069637883","0.17945348999228042","2"
"article","Desktop","0","16000","16128.189095682","2015","3.891","1","3","5","2.079","0.648654258","3560","15949.5","396","101","584","4.282","3560","1196","13719","37.8","9.73","15.9 - 16.0 s","0.5660112359550562","0.17945348999228042","2"
"article","Desktop","0","16100","16116.272420464","2077","3.92","1","2","5","2.086","0.636522503","3549","16050.0","387","104","600","4.38","3549","1116","14050","35.29","10.0","16.0 - 16.1 s","0.5852352775429699","0.17945348999228042","2"
"article","Desktop","0","16200","16390.83804828","2054","4.001","1","3","5","2.064","0.63232556","3507","16150.0","408","110","646","4.407","3507","1084","13945","34.98","10.77","16.1 - 16.2 s","0.5856857713145138","0.17945348999228042","2"
"article","Desktop","0","16300","16241.27850259","1951","4.187","2","3","5","2.021","0.626641892","3314","16251.0","398","103","634","4.487","3314","1050","13441","36.01","10.57","16.2 - 16.3 s","0.5887145443572722","0.17945348999228042","2"
"article","Desktop","0","16400","16689.769907933","1958","4.06","1","3","5","2.084","0.647694532","3458","16350.0","398","104","633","4.383","3458","1169","13738","38.2","10.55","16.3 - 16.4 s","0.5662232504337767","0.17945348999228042","2"
"article","Desktop","0","16500","16135.653205915","1910","4.082","1","3","5","2.034","0.642782093","3367","16451.0","364","102","604","4.35","3367","1134","13307","37.76","10.07","16.4 - 16.5 s","0.5672705672705672","0.17945348999228042","2"
"article","Desktop","0","16600","16207.580593322","1957","3.911","1","3","5","2.093","0.639122613","3367","16550.0","394","104","601","4.366","3367","1076","13261","36.19","10.02","16.5 - 16.6 s","0.5812295812295812","0.17945348999228042","2"
"article","Desktop","0","16700","16843.79193715","1808","3.784","1","2","5","2.089","0.654044807","3225","16651.0","370","102","577","4.211","3225","1110","12265","38.88","9.62","16.6 - 16.7 s","0.5606201550387597","0.17945348999228042","2"
"article","Desktop","0","16800","16791.020149131","1847","3.953","1","3","5","2.107","0.644804826","3237","16751.0","408","102","609","4.362","3237","1068","12617","37.75","10.15","16.7 - 16.8 s","0.5705900525177634","0.17945348999228042","2"
"article","Desktop","0","16900","16763.193186481","1847","3.94","1","2","5","2.096","0.648563956","3262","16851.0","374","103","604","4.327","3262","1062","12764","36.77","10.07","16.8 - 16.9 s","0.5662170447578173","0.17945348999228042","2"
"article","Desktop","0","17000","16706.778161938","1822","4.019","1","3","5","2.072","0.635668644","3132","16950.0","363","104","619","4.41","3132","1018","12554","36.76","10.32","16.9 - 17.0 s","0.5817369093231162","0.17945348999228042","2"
"article","Desktop","0","17100","17109.90457461","1825","3.942","1","2","5","2.125","0.637873918","3119","17051.0","385","106","633","4.431","3119","994","12465","36.36","10.55","17.0 - 17.1 s","0.5851234369990381","0.17945348999228042","2"
"article","Desktop","0","17200","17442.318977563","1755","3.985","2","3","5","2.068","0.63855311","3061","17151.0","344","104","617","4.353","3061","1001","11983","36.84","10.28","17.1 - 17.2 s","0.5733420450833061","0.17945348999228042","2"
"article","Desktop","0","17300","17139.498456039","1616","3.723","1","2","5","2.061","0.660803113","2942","17252.0","323","104","596","4.107","2942","1021","10831","38.98","9.93","17.2 - 17.3 s","0.549286199864038","0.17945348999228042","2"
"article","Desktop","0","17400","17057.667215388","1646","4.192","1","3","5","2.056","0.646235093","2931","17350.0","360","105","611","4.41","2931","972","11577","37.81","10.18","17.3 - 17.4 s","0.56158307744797","0.17945348999228042","2"
"article","Desktop","0","17500","17276.127907491","1649","3.914","1","3","5","2.081","0.641703566","2874","17450.0","315","107","628","4.327","2874","950","11274","37.12","10.47","17.4 - 17.5 s","0.5737647877522617","0.17945348999228042","2"
"article","Desktop","0","17600","17402.624797418","1604","4.022","1","3","5","2.108","0.6437487","2829","17550.0","335","105","626","4.389","2829","959","11130","38.45","10.43","17.5 - 17.6 s","0.5669848002827854","0.17945348999228042","2"
"article","Desktop","0","17700","17484.548429064","1622","3.897","1","2","5","2.028","0.649428213","2887","17650.0","329","103","575","4.218","2887","970","11014","37.92","9.58","17.6 - 17.7 s","0.5618288881191549","0.17945348999228042","2"
"article","Desktop","0","17800","17870.282586819","1586","3.776","1","2","5","2.025","0.651340422","2824","17749.0","330","104","572","4.146","2824","928","10492","37.21","9.53","17.7 - 17.8 s","0.5616147308781869","0.17945348999228042","2"
"article","Desktop","0","17900","17774.171217372","1585","3.859","1","3","5","2.094","0.642193706","2754","17850.0","330","106","608","4.315","2754","885","10713","36.51","10.13","17.8 - 17.9 s","0.5755265068990559","0.17945348999228042","2"
"article","Desktop","0","18000","17999.727181202","1541","3.908","1","3","5","2.095","0.645948755","2715","17950.0","343","106","608","4.314","2715","900","10508","37.94","10.13","17.9 - 18.0 s","0.5675874769797422","0.17945348999228042","2"
"article","Desktop","0","18100","17852.264607848","1494","3.961","1","2","5","2.05","0.645073428","2628","18051.0","324","107","607","4.302","2628","843","10129","36.59","10.12","18.0 - 18.1 s","0.5684931506849316","0.17945348999228042","2"
"article","Desktop","0","18200","18628.138940138","1553","3.785","1","2","5","2.098","0.65221628","2763","18151.0","330","108","598","4.226","2763","907","10454","37.28","9.97","18.1 - 18.2 s","0.5620702135360116","0.17945348999228042","2"
"article","Desktop","0","18300","17978.05901406","1477","3.865","1","2","5","1.973","0.657215757","2689","18250.0","295","102","569","4.096","2689","952","9999","39.77","9.48","18.2 - 18.3 s","0.5492748233544068","0.17945348999228042","2"
"article","Desktop","0","18400","18240.685182439","1517","3.741","1","3","5","1.974","0.640509692","2628","18350.0","285","107","595","4.134","2628","868","9858","37.05","9.92","18.3 - 18.4 s","0.5772450532724506","0.17945348999228042","2"
"article","Desktop","0","18500","18772.871613403","1513","3.908","1","2","5","2.053","0.647160208","2670","18448.0","310","107","601","4.268","2670","895","10239","37.92","10.02","18.4 - 18.5 s","0.5666666666666667","0.17945348999228042","2"
"article","Desktop","0","18600","18705.674402204","1469","3.989","1","3","5","2.02","0.6433924","2593","18551.0","282","104","600","4.28","2593","863","9971","37.34","10.0","18.5 - 18.6 s","0.5665252603162361","0.17945348999228042","2"
"article","Desktop","0","18700","18479.979326394","1410","3.878","1","2","5","2.043","0.646746622","2487","18652.0","303","105","599","4.242","2487","814","9394","37.27","9.98","18.6 - 18.7 s","0.5669481302774427","0.17945348999228042","2"
"article","Desktop","0","18800","18788.054676112","1316","3.816","1","3","5","2.046","0.660365698","2426","18752.0","266","104","594","4.117","2426","840","9086","38.89","9.9","18.7 - 18.8 s","0.5424567188788129","0.17945348999228042","2"
"article","Desktop","0","18900","19312.495492428","1407","4.132","1","3","5","2.024","0.645406673","2501","18850.0","311","107","622","4.349","2501","846","9739","38.63","10.37","18.8 - 18.9 s","0.5625749700119952","0.17945348999228042","2"
"article","Desktop","0","19000","19829.762941653","1356","3.904","1","2","5","2.072","0.653873124","2424","18951.0","309","110","607","4.256","2424","819","9203","38.72","10.12","18.9 - 19.0 s","0.5594059405940595","0.17945348999228042","2"
"article","Desktop","0","19100","18988.043539647","1358","3.893","1","2","5","2.021","0.64037672","2370","19049.0","287","108","613","4.251","2370","773","9011","37.11","10.22","19.0 - 19.1 s","0.5729957805907173","0.17945348999228042","2"
"article","Desktop","0","19200","19112.601453504","1320","3.926","1","3","5","2.058","0.656990151","2399","19149.0","288","111","638","4.218","2399","826","9033","39.13","10.63","19.1 - 19.2 s","0.5502292621925803","0.17945348999228042","2"
"article","Desktop","0","19300","19215.721837826","1333","3.873","1","2","5","1.993","0.647906967","2348","19251.0","276","101","584","4.192","2348","803","8803","38.75","9.73","19.2 - 19.3 s","0.567717206132879","0.17945348999228042","2"
"article","Desktop","0","19400","19074.085084063","1350","4.017","1","2","5","2.034","0.643669273","2376","19351.0","281","109","640","4.317","2376","793","9096","37.85","10.67","19.3 - 19.4 s","0.5681818181818182","0.17945348999228042","2"
"article","Desktop","0","19500","19871.389814267","1306","3.877","1","2","5","2.029","0.656671505","2364","19448.0","301","105","570","4.171","2364","835","8808","40.48","9.5","19.4 - 19.5 s","0.5524534686971235","0.17945348999228042","2"
"article","Desktop","0","19600","19140.537802212","1286","3.825","1","2","5","2.049","0.658370406","2325","19549.0","289","107","594","4.165","2325","811","8613","39.83","9.9","19.5 - 19.6 s","0.5531182795698925","0.17945348999228042","2"
"article","Desktop","0","19700","20162.780306834","1286","4.055","1","2","5","2.059","0.654102899","2327","19652.0","284","106","605","4.3","2327","779","8929","38.13","10.08","19.6 - 19.7 s","0.5526428878384185","0.17945348999228042","2"
"article","Desktop","0","19800","19751.107360076","1261","3.986","1","3","5","2.075","0.643052199","2240","19749.0","277","111","614","4.319","2240","747","8591","38.05","10.23","19.7 - 19.8 s","0.5629464285714286","0.17945348999228042","2"
"article","Desktop","0","19900","19537.754231879","1365","3.969","1","3","5","2.013","0.637851634","2355","19851.0","283","113","625","4.314","2355","755","9044","36.44","10.42","19.8 - 19.9 s","0.5796178343949044","0.17945348999228042","2"
"article","Desktop","0","20000","20304.634837288","1292","3.845","1","2","5","2.046","0.647012866","2265","19951.0","289","106","591","4.24","2265","732","8536","37.04","9.85","19.9 - 20.0 s","0.5704194260485651","0.17945348999228042","2"
"article","Mobile","0","100","595.793855097","8528","1.965","1","1","2","3.436","0.860584391","16729","70.0","7","44","350","4.438","16729","5777","71505","34.55","5.83","0 - 100 ms","0.5097734473070715","0.17945348999228042","2"
"article","Mobile","0","200","545.823342995","7103","2.219","1","1","3","2.439","0.900422376","23863","158.0","164","32","235","3.1","23863","12706","69943","53.61","3.92","100 - 200 ms","0.29765746134182625","0.17945348999228042","2"
"article","Mobile","0","300","650.708660296","12377","2.331","1","2","3","2.236","0.882423075","42491","257.0","336","32","209","2.915","42491","17991","116691","42.68","3.48","200 - 300 ms","0.29128521333929536","0.17945348999228042","2"
"article","Mobile","0","400","878.600292297","16628","2.244","1","2","3","2.234","0.87232963","54387","352.0","529","36","204","2.92","54387","16605","146170","30.83","3.4","300 - 400 ms","0.3057348263371762","0.17945348999228042","2"
"article","Mobile","0","500","1154.076475593","19374","2.201","1","2","3","2.248","0.860919165","58824","450.0","675","43","224","2.973","58824","12919","155479","22.22","3.73","400 - 500 ms","0.32935536515707875","0.17945348999228042","2"
"article","Mobile","0","600","1448.632002366","17536","2.174","1","1","3","2.265","0.857939701","52352","548.0","779","48","250","2.993","52352","9507","134984","18.43","4.17","500 - 600 ms","0.33496332518337407","0.17945348999228042","2"
"article","Mobile","0","700","1763.51651258","14268","2.272","1","1","3","2.294","0.857815211","42903","648.0","761","50","256","3.05","42903","7320","109589","17.37","4.27","600 - 700 ms","0.3325641563527026","0.17945348999228042","2"
"article","Mobile","0","800","2022.462767099","11874","2.533","1","2","3","2.42","0.854106321","34892","749.0","674","54","313","3.282","34892","6063","96182","17.72","5.22","700 - 800 ms","0.3403072337498567","0.17945348999228042","2"
"article","Mobile","0","900","2206.428501437","10520","2.872","1","2","3","2.645","0.847108716","29595","848.0","1135","60","389","3.666","29595","5289","92192","18.58","6.48","800 - 900 ms","0.35546545024497384","0.17945348999228042","2"
"article","Mobile","0","1000","2277.10873394","9685","3.232","1","2","4","2.883","0.83857051","25828","950.0","1054","64","481","4.095","25828","4427","91636","17.87","8.02","0.9 - 1.0 s","0.37498064116462754","0.17945348999228042","2"
"article","Mobile","0","1100","2275.776034349","10534","3.596","1","2","4","3.228","0.824175119","25673","1051.0","786","71","577","4.704","25673","3879","107664","15.59","9.62","1.0 - 1.1 s","0.41031433802048844","0.17945348999228042","2"
"article","Mobile","0","1200","2247.978577566","12065","4.007","1","2","5","3.473","0.810577933","27619","1151.0","475","75","663","5.224","27619","3712","131944","13.68","11.05","1.1 - 1.2 s","0.43683696006372424","0.17945348999228042","2"
"article","Mobile","0","1300","2284.156044979","14674","4.285","1","3","6","3.749","0.791075091","30799","1251.0","478","81","766","5.791","30799","3468","165145","11.44","12.77","1.2 - 1.3 s","0.4764440403909218","0.17945348999228042","2"
"article","Mobile","0","1400","2335.000284425","17250","4.459","1","3","6","3.97","0.779208321","34350","1352.0","384","86","844","6.21","34350","3361","199403","9.9","14.07","1.3 - 1.4 s","0.5021834061135371","0.17945348999228042","2"
"article","Mobile","0","1500","2438.014835484","21233","4.549","2","3","6","4.168","0.766322356","39993","1452.0","410","94","949","6.583","39993","3413","247221","8.62","15.82","1.4 - 1.5 s","0.530917910634361","0.17945348999228042","2"
"article","Mobile","0","1600","2517.358547525","24892","4.637","2","3","6","4.303","0.757363472","45234","1552.0","452","98","986","6.855","45234","3309","291938","7.39","16.43","1.5 - 1.6 s","0.5502940266171464","0.17945348999228042","2"
"article","Mobile","0","1700","2636.214855395","28366","4.647","2","3","6","4.455","0.752879671","50401","1651.0","483","103","1052","7.07","50401","3132","336111","6.27","17.53","1.6 - 1.7 s","0.5628062935259222","0.17945348999228042","2"
"article","Mobile","0","1800","2745.219006223","30033","4.646","2","3","6","4.495","0.751298959","53122","1751.0","462","107","1088","7.122","53122","3025","357219","5.74","18.13","1.7 - 1.8 s","0.5653589849779752","0.17945348999228042","2"
"article","Mobile","0","1900","2873.928711257","32085","4.613","2","3","6","4.468","0.746585203","55877","1851.0","471","108","1076","7.117","55877","3112","375640","5.62","17.93","1.8 - 1.9 s","0.5742076346260536","0.17945348999228042","2"
"article","Mobile","0","2000","2991.44889208","32767","4.607","2","3","6","4.478","0.745043716","57034","1951.0","445","113","1126","7.124","57034","3178","383973","5.62","18.77","1.9 - 2.0 s","0.5745169547988919","0.17945348999228042","2"
"article","Mobile","0","2100","3101.156601503","34006","4.561","2","3","6","4.468","0.73983372","58277","2051.0","451","114","1108","7.129","58277","3216","392671","5.56","18.47","2.0 - 2.1 s","0.5835235169964137","0.17945348999228042","2"
"article","Mobile","0","2200","3233.745342799","35161","4.556","2","3","6","4.47","0.737038075","60102","2151.0","497","117","1144","7.136","60102","3414","405344","5.73","19.07","2.1 - 2.2 s","0.5850221290472862","0.17945348999228042","2"
"article","Mobile","0","2300","3341.841299447","35391","4.506","2","3","6","4.357","0.735648349","61009","2250.0","506","119","1142","6.971","61009","3726","401693","6.16","19.03","2.2 - 2.3 s","0.5800947401203101","0.17945348999228042","2"
"article","Mobile","0","2400","3464.905471023","36101","4.495","2","3","6","4.295","0.730955866","61881","2350.0","482","122","1155","6.918","61881","3892","403521","6.34","19.25","2.3 - 2.4 s","0.5833939335175579","0.17945348999228042","2"
"article","Mobile","0","2500","3547.519186555","35801","4.46","2","3","6","4.222","0.727495717","61337","2450.0","495","124","1162","6.826","61337","4247","394752","6.98","19.37","2.4 - 2.5 s","0.5836770627842901","0.17945348999228042","2"
"article","Mobile","0","2600","3633.244789928","35797","4.493","2","3","6","4.169","0.719014712","60625","2550.0","536","126","1176","6.822","60625","4499","389796","7.49","19.6","2.5 - 2.6 s","0.5904659793814433","0.17945348999228042","2"
"article","Mobile","0","2700","3748.385780595","35688","4.402","2","3","6","4.09","0.716986684","60223","2650.0","515","127","1164","6.699","60223","4758","379949","7.97","19.4","2.6 - 2.7 s","0.5925975125782509","0.17945348999228042","2"
"article","Mobile","0","2800","3787.76574895","35427","4.435","2","3","6","4.014","0.709622415","59281","2750.0","492","128","1165","6.665","59281","4872","372275","8.29","19.42","2.7 - 2.8 s","0.5976113763263103","0.17945348999228042","2"
"article","Mobile","0","2900","3926.366534481","34088","4.368","2","3","6","3.987","0.713047322","57829","2850.0","521","127","1144","6.562","57829","5049","357543","8.81","19.07","2.8 - 2.9 s","0.5894620346193087","0.17945348999228042","2"
"article","Mobile","0","3000","3973.212020688","32876","4.367","1","3","6","3.901","0.709426398","55642","2950.0","528","126","1130","6.482","55642","5086","339605","9.23","18.83","2.9 - 3.0 s","0.5908486395169117","0.17945348999228042","2"
"article","Mobile","0","3100","4125.706727587","32271","4.314","1","3","6","3.852","0.706264896","54420","3050.0","541","128","1130","6.411","54420","5034","328021","9.34","18.83","3.0 - 3.1 s","0.5929988974641676","0.17945348999228042","2"
"article","Mobile","0","3200","4171.251299189","31067","4.322","1","3","6","3.83","0.702067133","52058","3150.0","561","130","1156","6.41","52058","4997","313739","9.7","19.27","3.1 - 3.2 s","0.5967766721733451","0.17945348999228042","2"
"article","Mobile","0","3300","4261.341256834","29886","4.321","1","3","6","3.75","0.701545683","50295","3251.0","522","131","1140","6.318","50295","5070","298499","10.19","19.0","3.2 - 3.3 s","0.5942141365940948","0.17945348999228042","2"
"article","Mobile","0","3400","4343.108124541","28499","4.34","1","3","6","3.699","0.699967385","48267","3350.0","550","132","1148","6.262","48267","4952","283592","10.38","19.13","3.3 - 3.4 s","0.5904448173700458","0.17945348999228042","2"
"article","Mobile","0","3500","4422.063192131","27702","4.282","1","3","6","3.656","0.698297729","46730","3449.25","567","131","1122","6.194","46730","4907","271598","10.63","18.7","3.4 - 3.5 s","0.5928097581853199","0.17945348999228042","2"
"article","Mobile","0","3600","4481.61862392","26546","4.247","1","3","6","3.584","0.695458013","44926","3550.0","540","131","1107","6.094","44926","4925","257180","11.1","18.45","3.5 - 3.6 s","0.5908827850242622","0.17945348999228042","2"
"article","Mobile","0","3700","4551.518345799","25338","4.251","1","3","6","3.545","0.693481525","42811","3650.0","568","130","1097","6.061","42811","4924","243308","11.66","18.28","3.6 - 3.7 s","0.5918572329541473","0.17945348999228042","2"
"article","Mobile","0","3800","4620.204266682","24517","4.233","1","3","6","3.491","0.690533284","41208","3750.0","525","131","1116","6.009","41208","4786","232356","11.76","18.6","3.7 - 3.8 s","0.5949572898466318","0.17945348999228042","2"
"article","Mobile","0","3900","4685.77382205","23788","4.256","1","3","6","3.459","0.689024557","40124","3850.0","575","128","1060","5.983","40124","4734","224965","11.97","17.67","3.8 - 3.9 s","0.5928621274050444","0.17945348999228042","2"
"article","Mobile","0","4000","4739.060087099","23051","4.172","1","3","6","3.408","0.687247056","38770","3950.0","560","130","1086","5.889","38770","4833","214139","12.65","18.1","3.9 - 4.0 s","0.594557647665721","0.17945348999228042","2"
"article","Mobile","0","4100","4821.830783058","22442","4.215","1","3","6","3.396","0.683926537","37548","4050.0","573","129","1083","5.915","37548","4791","208219","12.96","18.05","4.0 - 4.1 s","0.5976882923191648","0.17945348999228042","2"
"article","Mobile","0","4200","4838.514184945","21923","4.196","1","3","5","3.307","0.681449852","36804","4150.0","561","129","1063","5.807","36804","4842","200071","13.36","17.72","4.1 - 4.2 s","0.5956689490272796","0.17945348999228042","2"
"article","Mobile","0","4300","4914.243321812","21417","4.179","1","3","5","3.292","0.679524415","35764","4250.0","575","129","1042","5.794","35764","4756","194311","13.52","17.37","4.2 - 4.3 s","0.5988424113633821","0.17945348999228042","2"
"article","Mobile","0","4400","4950.804195094","21127","4.219","1","3","6","3.266","0.673610166","34895","4350.0","577","130","1068","5.821","34895","4689","190557","13.66","17.8","4.3 - 4.4 s","0.6054449061470125","0.17945348999228042","2"
"article","Mobile","0","4500","5106.198971587","20700","4.216","1","3","6","3.245","0.671233611","34121","4450.0","627","127","1051","5.804","34121","4727","185842","14.11","17.52","4.4 - 4.5 s","0.6066645174525952","0.17945348999228042","2"
"article","Mobile","0","4600","5122.598311821","20129","4.19","1","3","6","3.217","0.670637047","33239","4550.0","670","126","1023","5.754","33239","4623","179384","14.19","17.05","4.5 - 4.6 s","0.6055838021601131","0.17945348999228042","2"
"article","Mobile","0","4700","5156.178806717","20008","4.156","1","3","5","3.212","0.668637473","32955","4650.0","677","126","1028","5.736","32955","4567","177197","14.15","17.13","4.6 - 4.7 s","0.607130936125019","0.17945348999228042","2"
"article","Mobile","0","4800","5225.404265286","19589","4.198","1","3","6","3.192","0.664918283","32040","4751.0","680","125","1024","5.759","32040","4580","173166","14.6","17.07","4.7 - 4.8 s","0.6113920099875156","0.17945348999228042","2"
"article","Mobile","0","4900","5337.39392674","19418","4.148","1","3","5","3.167","0.661838579","31513","4850.0","733","126","1028","5.723","31513","4384","168997","14.24","17.13","4.8 - 4.9 s","0.6161901437501983","0.17945348999228042","2"
"article","Mobile","0","5000","5389.344233169","18861","4.204","1","3","6","3.181","0.6615611","30618","4950.0","787","126","1026","5.77","30618","4397","165578","14.74","17.1","4.9 - 5.0 s","0.6160101900842642","0.17945348999228042","2"
"article","Mobile","0","5100","5411.727760862","18486","4.183","1","3","6","3.134","0.662146651","30184","5050.0","759","127","1015","5.696","30184","4441","161243","15.09","16.92","5.0 - 5.1 s","0.6124436787702093","0.17945348999228042","2"
"article","Mobile","0","5200","5472.554875648","18567","4.195","1","3","5","3.127","0.655443481","29806","5150.0","804","126","1016","5.741","29806","4372","160485","15.07","16.93","5.1 - 5.2 s","0.6229282694759445","0.17945348999228042","2"
"article","Mobile","0","5300","5566.56930265","18183","4.211","1","3","5","3.147","0.65936395","29511","5250.0","859","124","1005","5.741","29511","4429","158755","15.46","16.75","5.2 - 5.3 s","0.6161431330690251","0.17945348999228042","2"
"article","Mobile","0","5400","5637.495180377","17762","4.177","1","3","5","3.11","0.655783656","28621","5350.0","840","125","1012","5.703","28621","4371","153261","15.73","16.87","5.3 - 5.4 s","0.6205932706753782","0.17945348999228042","2"
"article","Mobile","0","5500","5734.248332613","17842","4.159","1","3","5","3.144","0.649636517","28147","5451.0","899","126","1022","5.78","28147","4048","152408","14.86","17.03","5.4 - 5.5 s","0.6338863822076953","0.17945348999228042","2"
"article","Mobile","0","5600","5781.946867748","17399","4.243","1","3","6","3.128","0.647823417","27561","5550.0","914","126","1028","5.807","27561","4128","150236","15.49","17.13","5.5 - 5.6 s","0.6312905917782373","0.17945348999228042","2"
"article","Mobile","0","5700","5916.90253705","17376","4.188","1","3","6","3.145","0.64734335","27416","5650.0","1009","125","1019","5.8","27416","4135","149205","15.66","16.98","5.6 - 5.7 s","0.6337904873066822","0.17945348999228042","2"
"article","Mobile","0","5800","5911.452533905","17175","4.237","1","3","6","3.127","0.645882043","27029","5750.0","1060","121","993","5.82","27029","4090","147705","15.75","16.55","5.7 - 5.8 s","0.6354286137111991","0.17945348999228042","2"
"article","Mobile","0","5900","6011.982434399","16895","4.188","1","3","6","3.175","0.64648386","26559","5851.0","1133","124","1016","5.839","26559","3991","145233","15.7","16.93","5.8 - 5.9 s","0.6361308784216273","0.17945348999228042","2"
"article","Mobile","0","6000","6094.57925939","16855","4.191","1","3","5","3.138","0.646026816","26491","5950.0","1156","126","1019","5.805","26491","4022","143959","15.88","16.98","5.9 - 6.0 s","0.6362538220527726","0.17945348999228042","2"
"article","Mobile","0","6100","6202.775212071","16320","4.262","1","3","6","3.157","0.645352574","25721","6050.0","1207","124","1002","5.861","25721","3934","140928","16.05","16.7","6.0 - 6.1 s","0.634500991407799","0.17945348999228042","2"
"article","Mobile","0","6200","6272.697607305","16122","4.251","1","3","6","3.123","0.642726557","25362","6150.0","1221","126","1025","5.826","25362","3978","138115","16.48","17.08","6.1 - 6.2 s","0.6356754199195647","0.17945348999228042","2"
"article","Mobile","0","6300","6307.177130979","16083","4.145","1","3","5","3.157","0.643717691","25135","6250.0","1257","125","1024","5.809","25135","3838","136908","16.07","17.07","6.2 - 6.3 s","0.63986473045554","0.17945348999228042","2"
"article","Mobile","0","6400","6355.390635843","15959","4.216","1","3","5","3.144","0.641540455","24897","6350.0","1309","125","1016","5.846","24897","3906","136010","16.56","16.93","6.3 - 6.4 s","0.6410009238060811","0.17945348999228042","2"
