DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Tablet,17470,15024.400,22
Desktop,28670,23896.000,22
Mobile,34450,36110.200,22
Tablet,24640,43828.300,22
Tablet,22470,23926.600,22
Tablet,24270,27138.000,22
Mobile,26380,28651.100,22
Tablet,18780,64151.500,22
Desktop,27820,27247.000,22
Desktop,31950,37690.600,22
Desktop,27900,31182.800,22
Desktop,29790,25714.800,22
Desktop,28770,26018.100,22
Desktop,28680,44296.000,22
Mobile,34510,38428.400,22
Mobile,70070,20259.600,22
Tablet,19030,21620.800,22
Tablet,18490,14443.800,22
Desktop,34090,23861.200,22
Tablet,20890,21995.200,22
Desktop,34030,31954.500,22
Desktop,34400,42753.300,22
Desktop,32220,25525.600,22
Mobile,28490,29068.900,22
Tablet,16730,53202.500,22
Mobile,34750,32766.400,22
Mobile,26260,20752.000,22
Tablet,19080,32500.600,22
Mobile,25330,25204.400,22
Mobile,32040,35032.100,22
Mobile,32410,27464.000,21
Desktop,29700,47566.000,21
Tablet,20870,8522.000,21
Tablet,17860,18394.000,21
Mobile,26860,43642.000,21
Desktop,29310,24119.000,21
Desktop,28040,17934.000,21
Mobile,32100,27257.000,21
Mobile,35340,10015.000,21
Tablet,23500,19986.000,21
Tablet,24650,26444.000,21
Desktop,31040,21120.000,21
Mobile,26940,22827.000,21
Tablet,17970,15749.000,21
Tablet,20300,24184.000,21
Tablet,23690,22454.000,21
Tablet,24450,23307.000,21
Desktop,32520,14315.000,21
Mobile,26010,19819.000,21
Tablet,20750,12252.000,21
Mobile,34190,35918.000,21
Tablet,17910,20981.000,21
Mobile,26910,21037.000,21
Mobile,25820,29143.000,21
Desktop,31750,38445.000,21
Tablet,24420,18419.000,21
Mobile,27420,19706.000,21
Desktop,34850,27813.000,21
Mobile,27240,18085.000,21
Mobile,34650,48622.000,21
Desktop,25150,21642.000,21
Desktop,33140,43172.000,21
Mobile,25740,23719.000,21
Tablet,21830,19724.000,21
Desktop,46220,15241.000,21
Desktop,42940,26106.000,21
Desktop,28200,41509.000,21
Mobile,26980,34473.000,21
Desktop,68140,29560.000,21
Desktop,32900,25381.000,21
Desktop,32940,24836.000,21
Desktop,30380,30776.000,21
Desktop,27960,31656.000,21
Tablet,22420,20180.000,21
Tablet,21480,34262.000,21
Mobile,30300,27131.000,21
Mobile,30250,32638.000,21
Tablet,20680,12892.000,21
Desktop,28580,19987.000,21
Desktop,196650,27769.000,21
Desktop,28010,42016.000,21
Mobile,35070,55635.000,21
Mobile,25280,17933.000,21
Mobile,25410,23565.000,21
Tablet,18620,30658.000,21
Desktop,38680,10309.000,21
Tablet,24170,11642.000,21
Tablet,18560,33789.000,21
Desktop,72190,12232.000,21
Mobile,26620,17360.000,21
Tablet,22200,16548.000,21
Mobile,26880,24630.000,21
Mobile,25630,14980.000,21
Desktop,27800,25163.000,21
Mobile,32180,31210.000,21
Mobile,29690,22049.000,21
Desktop,28970,20324.000,21
Desktop,25090,24699.000,21
Mobile,26140,21391.000,21
Mobile,29080,35477.000,21
Mobile,29120,45765.000,21
Desktop,27460,38636.000,21
Tablet,18980,41457.000,21
Tablet,30550,16976.000,21
Desktop,33230,17453.000,21
Desktop,32570,28543.000,21
Mobile,34140,35642.000,21
Tablet,20740,17817.000,21
Desktop,33560,20316.000,21
Tablet,20850,10112.000,21
Tablet,20820,12956.000,21
Desktop,30300,26863.000,21
Mobile,31070,19933.000,21
Desktop,28620,14052.000,21
Desktop,33600,23793.000,21
Mobile,28120,14037.000,21
Desktop,28140,29784.000,21
Mobile,34950,11776.000,21
Desktop,34960,39091.000,21
Mobile,25520,14883.400,20
Desktop,30110,50104.800,20
Mobile,25320,21023.400,20
Mobile,30490,17220.300,20
Desktop,31930,31463.500,20
Tablet,20110,16263.100,20
Tablet,19040,22412.600,20
Tablet,19350,30105.100,20
Desktop,34630,33685.200,20
Desktop,39390,25383.800,20
Tablet,26540,28775.900,20
Mobile,28670,28968.400,20
Mobile,35280,9342.300,20
Desktop,68110,26520.800,20
Desktop,31280,19792.800,20
Mobile,25430,26374.700,20
Desktop,28060,27825.900,20
Tablet,17980,12697.700,20
Mobile,31640,14378.900,20
Tablet,24520,21151.900,20
Desktop,29520,39303.000,20
Tablet,18710,27014.900,20
Desktop,28490,36888.700,20
Desktop,34120,32947.600,20
Tablet,18320,22382.900,20
Tablet,19210,18371.600,20
Mobile,26340,21767.300,20
Mobile,26530,16528.500,20
Mobile,32020,28152.900,20
Tablet,22480,24286.000,20
Tablet,18970,19984.500,20
Mobile,25150,24615.000,20
Desktop,31880,35564.300,20
Desktop,31900,53648.100,20
Tablet,22820,14614.600,20
Desktop,34450,32140.500,20
Mobile,27490,26441.400,20
Desktop,69930,34479.800,20
Tablet,18570,16134.800,20
Desktop,27450,18298.800,20
Mobile,29050,20788.500,20
Mobile,29300,23215.800,20
Desktop,29720,50429.500,20
Desktop,43020,27672.400,20
Tablet,22360,20174.400,20
Mobile,30540,16091.200,20
Tablet,20930,18132.100,20
Tablet,24110,32400.500,20
Mobile,31880,28883.200,20
Desktop,32390,32462.200,20
Tablet,22190,20010.700,20
Mobile,26180,27197.500,20
Mobile,34830,19330.400,20
Desktop,28290,54833.400,20
Desktop,31960,56765.700,20
Mobile,25470,16021.100,20
Desktop,27840,19210.100,20
Tablet,24320,15651.800,20
Tablet,18470,39714.900,20
Desktop,30790,27483.900,20
Mobile,27000,19231.700,20
Tablet,18720,18248.100,20
Desktop,27550,27481.800,20
Mobile,28160,29018.100,20
Mobile,33630,19281.900,20
Mobile,32800,48175.400,20
Mobile,31960,35825.700,20
Mobile,27920,23657.000,20
Mobile,32350,24103.600,20
Mobile,41230,33967.500,20
Tablet,24660,21241.400,20
Mobile,25300,15251.900,20
Desktop,29680,32389.500,20
Desktop,31890,27171.600,20
Desktop,31650,23119.000,20
Tablet,19520,29569.300,20
Mobile,29760,24925.100,20
Tablet,20510,21784.200,20
Tablet,20380,22191.500,20
Mobile,34360,24193.200,20
Mobile,26200,30013.200,20
Desktop,27760,23833.500,20
Mobile,34550,38114.900,20
Mobile,26270,28887.400,20
Tablet,19050,36366.600,20
Tablet,24860,17604.400,20
Desktop,32760,35103.500,20
Tablet,17880,15082.400,20
Mobile,25990,24891.300,20
Desktop,33570,10479.100,20
Desktop,32660,14703.600,20
Mobile,29400,27141.200,20
Desktop,50530,21115.500,20
Mobile,34640,26677.700,20
Tablet,24330,19886.000,20
Desktop,31580,60745.300,20
Desktop,38010,42452.700,20
Mobile,26300,15897.700,20
Mobile,28310,29668.800,20
Mobile,26020,19921.700,20
Mobile,26790,19017.400,20
Desktop,30480,37723.200,20
Desktop,28240,35404.900,20
Desktop,34740,29749.300,20
Desktop,27170,86684.700,20
Desktop,42670,24440.300,20
Tablet,22410,23507.000,19
Desktop,34880,40207.000,19
Desktop,30200,33413.199,19
Desktop,37950,32513.999,19
Mobile,28620,62953.199,19
Desktop,34170,14749.799,19
Tablet,20390,20012.800,19
Desktop,30970,24562.600,19
Tablet,26530,24315.800,19
Desktop,28600,21028.600,19
Desktop,30850,24312.600,19
Desktop,31530,20857.400,19
Tablet,21460,27163.000,19
Desktop,34690,33602.400,19
Desktop,34010,36446.999,19
Desktop,36440,24888.599,19
Mobile,27710,15615.999,19
Mobile,25460,21650.600,19
Desktop,32720,21370.399,19
Mobile,29840,30618.800,19
Desktop,36280,29319.800,19
Desktop,27890,32584.199,19
Mobile,49570,9475.199,19
Desktop,27780,18439.000,19
Tablet,23540,16180.199,19
Desktop,34800,38121.600,19
Mobile,25710,42266.200,19
Desktop,34550,37994.399,19
Mobile,26000,12113.199,19
Desktop,30060,44128.199,19
Desktop,28840,20743.799,19
Mobile,27720,17814.200,19
Mobile,29330,51481.199,19
Desktop,33390,14269.799,19
Tablet,24140,13866.599,19
Mobile,34370,32605.999,19
Tablet,20050,50534.600,19
Desktop,28500,37151.000,19
Mobile,38110,52371.800,19
Desktop,34360,27350.600,19
Desktop,30080,37100.999,19
Mobile,27700,19513.000,19
Mobile,27800,30159.000,19
Tablet,23310,13125.799,19
Desktop,37570,14478.399,19
Desktop,29250,19699.200,19
Tablet,24530,23969.799,19
Tablet,19220,16753.599,19
Desktop,28940,13314.799,19
Mobile,30350,38613.800,19
Desktop,27670,34419.199,19
Desktop,31850,33250.799,19
Desktop,29000,25654.199,19
Mobile,29530,26565.199,19
Desktop,27630,49558.999,19
Mobile,28150,26621.600,19
Tablet,21540,16022.599,19
Mobile,25690,21839.599,19
Mobile,25930,32941.999,19
Desktop,33990,30112.000,19
Desktop,28760,26947.000,19
Mobile,34080,17963.600,19
Desktop,29030,32181.200,19
Desktop,34560,43602.799,19
Desktop,29010,25510.199,19
Desktop,30860,20479.399,19
Desktop,43030,30045.199,19
Mobile,26640,33295.199,19
Desktop,27930,15277.200,19
Tablet,19120,29473.600,18
Desktop,38580,36238.100,18
Mobile,28680,17068.800,18
Tablet,21900,13038.500,18
Mobile,28720,21426.100,18
Desktop,35630,21659.000,18
Mobile,29290,12345.700,18
Mobile,26480,17751.200,18
Desktop,31600,21882.200,18
Desktop,34660,21993.400,18
Mobile,30310,32804.300,18
Tablet,20060,28332.200,18
Desktop,38050,45377.900,18
Desktop,31090,19198.500,18
Tablet,21530,22881.200,18
Mobile,29830,13009.500,18
Desktop,31030,25127.700,18
Tablet,18750,21920.400,18
Mobile,30550,36581.300,18
Mobile,25170,20519.500,18
Desktop,69910,17897.900,18
Mobile,37900,39090.800,18
Mobile,30410,6985.200,18
Desktop,28930,35898.600,18
Mobile,28280,34169.000,18
Desktop,27720,19374.300,18
Mobile,34820,34964.800,18
Tablet,18950,18573.400,18
Tablet,18900,44108.000,18
Mobile,26160,30444.700,18
Desktop,29630,21161.300,18
Mobile,29880,24649.200,18
Desktop,27660,27000.000,18
Mobile,25950,15701.700,18
Mobile,29730,25791.700,18
Mobile,38900,22547.700,18
Mobile,25160,15924.500,18
Tablet,18740,13335.200,18
Desktop,49410,8805.300,18
Mobile,25700,34894.100,18
Mobile,32030,29696.100,18
Desktop,28480,36228.000,18
Desktop,35980,23338.900,18
Mobile,26360,13620.400,18
Desktop,28450,28828.500,18
Desktop,28190,24510.600,18
Tablet,19260,22396.500,18
Mobile,29270,28171.200,18
Desktop,27470,25006.500,18
Mobile,26350,15769.100,18
Desktop,29940,22315.900,18
Desktop,28390,25319.800,18
Desktop,32830,18347.600,18
Tablet,19740,21891.600,18
Tablet,49350,4788.300,18
Desktop,29120,48310.200,18
Desktop,30650,33902.300,18
Mobile,26400,17740.300,18
Mobile,40840,12014.800,18
Desktop,38730,20572.100,18
Desktop,34470,28308.900,18
Tablet,18660,27861.200,18
Mobile,30720,94418.100,18
Desktop,30730,17087.300,18
Desktop,30670,21269.200,18
Mobile,26690,36527.300,18
Mobile,26490,28622.200,18
Desktop,32320,16968.000,18
Mobile,25670,21371.000,18
Desktop,34810,20007.500,18
Desktop,31940,36580.700,18
Desktop,31050,20481.800,18
Mobile,38100,30602.400,18
Desktop,34330,34442.400,18
Tablet,16550,21756.200,18
Tablet,23700,14093.800,18
Desktop,35220,28239.900,18
Mobile,29430,94969.700,18
Tablet,18510,22480.000,18
Mobile,29820,30281.600,18
Desktop,37790,37804.200,18
Desktop,34780,19362.000,18
Desktop,29990,47173.200,18
Tablet,18530,28354.000,18
Mobile,27010,74170.600,18
Tablet,22510,51359.100,18
Desktop,33800,11325.300,18
Desktop,37860,27242.500,18
Mobile,27060,17104.400,18
Desktop,27570,18201.100,18
Desktop,68100,28305.000,18
Desktop,28050,72666.700,18
Mobile,28360,35185.900,18
Mobile,27620,31738.400,18
Desktop,33000,62829.600,17
Desktop,29760,20992.400,17
Mobile,26060,17592.200,17
Desktop,31590,29252.000,17
Tablet,22920,20007.200,17
Desktop,29610,35898.600,17
Mobile,25250,24253.000,17
Mobile,27050,29502.800,17
Desktop,27980,34200.400,17
Mobile,35310,21608.200,17
Desktop,69860,15049.600,17
Desktop,28320,24391.200,17
Tablet,18390,22284.000,17
Mobile,26520,27184.800,17
Tablet,23650,14352.400,17
Desktop,30070,14150.600,17
Tablet,17740,26922.000,17
Desktop,31720,22429.600,17
Desktop,33950,28692.800,17
Mobile,35420,10483.800,17
Mobile,31890,18545.800,17
Desktop,34540,35793.000,17
Tablet,17890,28418.400,17
Mobile,26440,31410.600,17
Desktop,34310,47212.800,17
Mobile,38090,37800.600,17
Tablet,23000,19787.200,17
Desktop,29800,20252.800,17
Mobile,32060,45755.200,17
Desktop,29670,35429.600,17
Mobile,29600,17007.600,17
Tablet,20530,25433.200,17
Desktop,36840,17007.000,17
Desktop,30690,24161.000,17
Desktop,72120,18483.200,17
Mobile,27350,15500.400,17
Tablet,23070,16928.000,17
Mobile,33990,35917.200,17
Tablet,18830,20618.400,17
Desktop,27870,33490.200,17
Desktop,29600,24271.400,17
Tablet,18340,32802.600,17
Tablet,18420,56301.800,17
Desktop,29890,59307.800,17
Mobile,32070,44427.200,17
Mobile,25660,19488.000,17
Mobile,27090,24669.800,17
Desktop,32730,23107.000,17
Mobile,47750,9849.200,17
Mobile,25900,14090.800,17
Tablet,24340,24214.200,17
Mobile,29250,14552.800,17
Tablet,23140,19546.600,17
Mobile,26540,60174.200,17
Desktop,36610,22250.400,17
Mobile,25580,21225.600,17
Desktop,28310,34564.600,17
Mobile,31950,41106.400,17
Tablet,18910,26177.800,17
Desktop,30510,52965.800,17
Tablet,24430,22371.400,17
Desktop,29460,33324.600,17
Tablet,23460,19376.600,17
Desktop,32770,34277.600,17
Desktop,67740,20975.800,17
Mobile,34890,85104.000,17
Mobile,25810,25705.800,17
Tablet,21100,12373.600,17
Mobile,27190,21990.400,17
Mobile,29580,24574.400,17
Desktop,34820,24655.200,17
Tablet,18770,46511.400,17
Tablet,52420,27699.800,17
Mobile,34280,13081.800,17
Mobile,29030,17407.600,17
Mobile,27480,30275.800,17
Desktop,30600,17002.800,17
Desktop,29170,39858.600,17
Tablet,22230,31039.400,17
Mobile,26890,23185.200,17
Tablet,20040,13183.800,17
Desktop,33040,44731.200,17
Desktop,27920,14405.000,17
Desktop,27430,28228.600,17
Tablet,19110,20496.400,17
Mobile,32110,27244.400,17
Mobile,28830,22150.000,17
Tablet,18360,18234.200,17
Desktop,29730,29948.200,17
Tablet,23030,22183.200,17
Mobile,26370,18300.200,17
Tablet,19200,50049.000,17
Mobile,27530,21603.000,17
Mobile,34600,45114.800,17
Mobile,26650,20330.600,17
Mobile,34250,41853.800,17
Mobile,34690,24601.200,17
Mobile,27930,27868.400,17
Tablet,19400,28379.400,17
Desktop,31440,15564.200,17
Desktop,35310,15713.400,17
Tablet,19770,25459.400,17
Mobile,26250,21097.600,17
Desktop,31380,24618.400,17
Desktop,36200,18614.400,17
Mobile,34680,21789.800,17
Desktop,36100,37611.600,17
Desktop,27730,21813.400,17
Desktop,29150,33269.800,17
Tablet,18520,26377.400,17
Desktop,67490,33474.200,17
Desktop,33770,34858.200,17
Desktop,68120,40935.000,16
Mobile,27990,12597.000,16
Tablet,19300,42090.000,16
Mobile,27280,34142.000,16
Desktop,29430,17873.500,16
Tablet,23890,32553.500,16
Tablet,20580,9405.000,16
Desktop,27910,21038.000,16
Tablet,21470,24240.000,16
Desktop,33850,49453.500,16
Tablet,23940,25103.000,16
Tablet,22270,23543.000,16
Desktop,196550,20464.000,16
Tablet,22000,18577.000,16
Mobile,32890,48400.000,16
Mobile,37960,35095.000,16
Mobile,30290,38734.500,16
Desktop,28590,32616.500,16
Mobile,38130,35969.000,16
Desktop,30370,54881.000,16
Desktop,28850,27988.500,16
Desktop,28180,34860.000,16
Mobile,34440,40839.500,16
Desktop,29160,29218.500,16
Desktop,32680,33355.000,16
Desktop,30250,27226.000,16
Desktop,31670,16629.000,16
Desktop,34700,23084.000,16
Desktop,69950,33904.500,16
Mobile,27070,15217.000,16
Desktop,32790,16588.000,16
Mobile,35490,10316.000,16
Tablet,23130,17581.500,16
Tablet,18960,15456.000,16
Mobile,29090,28909.500,16
Desktop,33840,30622.000,16
Desktop,34570,32482.000,16
Mobile,30040,11272.000,16
Mobile,27770,17171.000,16
Mobile,32390,31030.000,16
Tablet,17900,17290.500,16
Tablet,22680,21772.000,16
Desktop,33620,35519.000,16
Desktop,68130,47454.000,16
Mobile,34350,50130.500,16
Mobile,29630,37102.500,16
Desktop,28070,24063.000,16
Desktop,28430,22135.000,16
Mobile,26990,23009.000,16
Desktop,34770,24525.500,16
Mobile,28270,33964.500,16
Desktop,35620,19760.000,16
Desktop,32950,24711.000,16
Tablet,22350,19017.500,16
Mobile,32340,29439.500,16
Mobile,25680,10885.000,16
Tablet,21030,11902.000,16
Mobile,38010,51613.500,16
Mobile,33580,40522.000,16
Mobile,27640,17253.000,16
Tablet,23420,32454.000,16
Mobile,26190,24570.500,16
Tablet,22970,30022.500,16
Tablet,28720,14906.000,16
Desktop,27650,13753.500,16
Tablet,21430,37584.000,16
Mobile,32090,54564.500,16
Desktop,35640,42732.000,16
Mobile,26610,17300.000,16
Desktop,29660,18646.000,16
Tablet,24620,23497.000,16
Mobile,37970,29004.000,16
Mobile,34170,50066.500,16
Mobile,26960,36082.000,16
Mobile,27940,31777.500,16
Mobile,29900,16039.000,16
Desktop,28960,26943.000,16
Desktop,34650,24912.500,16
Tablet,26680,19317.500,16
Desktop,31150,20757.500,16
Tablet,19550,61044.000,16
Tablet,23900,17977.500,16
Tablet,18800,18821.000,16
Tablet,19150,23498.500,16
Tablet,22770,39946.000,16
Desktop,33920,37262.000,16
Desktop,34300,32721.000,16
Desktop,29710,43203.500,16
Tablet,19020,42260.500,16
Mobile,34710,23777.000,16
Tablet,20270,31069.500,16
Tablet,24350,20943.000,16
Mobile,28050,10562.500,16
Desktop,30590,26430.000,16
Mobile,25270,27888.500,16
Tablet,21630,23025.500,16
Tablet,20350,19509.000,16
Desktop,29390,24133.000,16
Desktop,46320,15049.000,16
Mobile,35610,10763.000,16
Mobile,34110,35053.000,16
Mobile,34620,33481.000,16
Desktop,38740,23249.500,16
Mobile,27670,15079.000,16
Tablet,21140,22875.000,16
Mobile,28100,23710.500,16
Mobile,33070,18490.000,16
Desktop,32780,16770.000,16
Mobile,31870,14214.500,16
Mobile,25800,39525.000,16
Mobile,29890,13619.000,16
Desktop,48760,71925.500,16
Desktop,31330,21209.000,16
Mobile,29640,26359.000,16
Tablet,21580,16716.500,16
Desktop,33640,37615.000,16
Desktop,34940,23610.500,16
Tablet,23430,18303.000,16
Mobile,34380,49620.500,16
Desktop,32050,24657.000,16
Mobile,28230,33569.500,16
Desktop,27440,32099.000,16
Desktop,34620,23616.000,16
Mobile,36210,23598.000,16
Mobile,37910,32443.000,16
Desktop,29380,18618.500,16
Desktop,37140,24892.500,16
Desktop,28120,33027.000,16
Mobile,30030,17298.000,16
Tablet,19940,17656.500,16
Desktop,69960,27930.500,16
Desktop,30990,16047.500,16
Tablet,21450,21473.000,16
Mobile,30570,21363.500,16
Desktop,33510,14936.000,16
Desktop,48710,39086.000,16
Tablet,24300,24949.800,15
Tablet,24410,17398.200,15
Desktop,33420,30940.800,15
Tablet,20520,39001.400,15
Desktop,29900,30941.200,15
Tablet,24670,33463.400,15
Desktop,33240,20300.800,15
Tablet,21090,28077.999,15
Mobile,29560,32742.199,15
Tablet,20730,13978.800,15
Tablet,19980,20186.200,15
Mobile,25980,19781.000,15
Desktop,32000,72124.000,15
Desktop,34240,21116.600,15
Mobile,30450,21168.000,15
Mobile,36200,24269.799,15
Mobile,30330,28355.000,15
Desktop,30420,27037.199,15
Mobile,27520,29462.599,15
Desktop,34430,20896.399,15
Desktop,31020,20900.400,15
Mobile,26080,21066.800,15
Tablet,18940,31784.000,15
Mobile,33970,22938.400,15
Desktop,28750,16770.399,15
Desktop,62320,22201.200,15
Mobile,28590,25175.400,15
Desktop,32640,24887.000,15
Desktop,32740,28836.200,15
Mobile,26460,23689.800,15
Desktop,62420,14535.400,15
Tablet,18670,35052.599,15
Desktop,34350,19867.400,15
Desktop,34250,28385.000,15
Tablet,49310,12463.200,15
Desktop,30450,20885.600,15
Mobile,32140,16411.800,15
Mobile,25190,12791.400,15
Desktop,68210,36062.200,15
Mobile,28290,39226.600,15
Desktop,32970,25351.000,15
Desktop,32100,30359.400,15
Desktop,27830,27973.000,15
Mobile,34860,40847.999,15
Mobile,29140,32383.200,15
Mobile,38270,22140.599,15
Mobile,36950,19927.000,15
Mobile,29320,23691.800,15
Mobile,31900,27120.999,15
Desktop,34750,19542.000,15
Mobile,34260,43522.399,15
Mobile,28340,15834.800,15
Mobile,29610,22624.999,15
Mobile,35990,40804.400,15
Tablet,20670,14347.400,15
Desktop,32270,8043.400,15
Desktop,33210,32457.999,15
Desktop,30780,15947.400,15
Mobile,30480,28736.399,15
Mobile,29110,30227.600,15
Desktop,32140,33316.400,15
Desktop,29040,23479.800,15
Desktop,28380,26563.200,15
Mobile,36930,8975.600,15
Tablet,20500,24306.399,15
Desktop,30520,10871.800,15
Desktop,27510,18707.400,15
Desktop,33820,28061.200,15
Tablet,19800,111955.599,15
Tablet,20340,21285.600,15
Mobile,27390,15226.999,15
Desktop,34580,36138.800,15
Tablet,23380,11267.999,15
Mobile,38140,20343.000,15
Tablet,19090,20257.400,15
Tablet,18650,43089.799,15
Desktop,36970,75947.199,15
Desktop,33970,21910.400,15
Mobile,29790,22935.999,15
Desktop,36650,27902.199,15
Desktop,36600,25335.000,15
Desktop,30030,38771.600,15
Tablet,19910,30044.400,15
Desktop,69920,135122.599,15
Desktop,27560,21269.400,15
Mobile,27080,21495.199,15
Mobile,28540,34453.199,15
Mobile,34590,25441.800,15
Tablet,22560,18753.400,15
Tablet,19960,22122.999,15
Tablet,19870,17978.599,15
Desktop,28900,58361.199,15
Desktop,30170,37731.000,15
Desktop,34640,61771.800,15
Mobile,26170,19192.800,15
Mobile,25910,20946.000,15
Mobile,25780,17545.200,15
Desktop,37420,10607.199,15
Mobile,31250,28382.800,15
Desktop,35880,48129.800,15
Tablet,19060,45070.599,15
Desktop,31660,19623.400,15
Desktop,29280,18673.600,15
Mobile,32810,58467.599,15
Mobile,26630,18112.400,15
Tablet,19930,33630.399,15
Mobile,36490,14856.200,15
Desktop,31390,18922.999,15
Tablet,24260,20332.400,15
Mobile,32290,10949.000,15
Tablet,23050,14335.000,15
Tablet,23630,18620.800,15
Desktop,30820,17220.599,15
Desktop,29410,28203.400,15
Mobile,34240,31555.200,15
Mobile,27030,24077.600,15
Tablet,26610,7693.600,15
Desktop,30280,24240.200,15
Desktop,33410,13239.400,15
Desktop,47200,4430.800,15
Desktop,33530,17680.199,15
Desktop,30100,22757.599,15
Desktop,30460,31075.400,15
Mobile,30140,46821.199,15
Desktop,30470,23630.400,15
Tablet,24400,25647.400,15
Mobile,26040,43581.399,15
Tablet,24850,18801.800,15
Desktop,30840,18693.400,15
Desktop,32170,18415.600,15
Tablet,20130,12363.400,15
Mobile,28380,16650.000,15
Mobile,27690,5781.800,15
Desktop,37050,20953.799,15
Tablet,19340,14374.400,15
Mobile,31770,53730.400,15
Mobile,34760,50535.199,15
Tablet,21550,14279.400,15
Desktop,30140,29645.800,15
Desktop,29210,29895.600,15
Desktop,30660,20549.400,15
Desktop,46240,11499.400,15
Desktop,28440,36230.400,15
Desktop,28090,36409.600,15
Desktop,33110,31462.000,15
Desktop,34410,20273.000,15
Desktop,27970,27959.800,15
Tablet,20320,30168.900,14
Mobile,33950,58544.700,14
Tablet,19500,34537.400,14
Desktop,31760,20879.500,14
Desktop,28820,25732.100,14
Mobile,26670,27695.600,14
Desktop,33490,27036.000,14
Desktop,28740,50087.900,14
Desktop,49500,32243.700,14
Tablet,23390,26509.800,14
Mobile,32150,18852.300,14
Desktop,28080,18282.100,14
Mobile,25650,16414.800,14
Desktop,39980,15632.400,14
Tablet,19850,50282.100,14
Tablet,22320,30562.000,14
Mobile,30050,11878.700,14
Mobile,29020,33458.600,14
Mobile,25940,30330.400,14
Desktop,31800,20463.600,14
Mobile,31940,50899.700,14
Mobile,32160,37067.900,14
Desktop,34130,18316.000,14
Mobile,36920,11595.900,14
Mobile,32330,20405.300,14
Mobile,27760,14809.200,14
Desktop,30050,21528.200,14
Desktop,62310,17739.200,14
Desktop,45820,35689.000,14
Mobile,30060,48495.500,14
Tablet,23440,14470.900,14
Tablet,19790,25829.300,14
Tablet,20600,37214.000,14
Mobile,49420,6146.000,14
Mobile,49520,13290.700,14
Tablet,24160,17592.000,14
Desktop,50590,22941.900,14
Tablet,19950,28119.900,14
Mobile,28010,34136.100,14
Mobile,34070,43713.800,14
Mobile,38700,6705.200,14
Desktop,33320,19253.600,14
Desktop,32340,17724.600,14
Desktop,45740,12339.000,14
Desktop,33960,15915.800,14
Desktop,31080,23206.800,14
Desktop,69900,18621.100,14
Mobile,30100,12987.200,14
Desktop,29880,20091.300,14
Desktop,32980,17078.400,14
Mobile,27040,34900.900,14
Desktop,32040,19662.700,14
Tablet,19810,59325.000,14
Desktop,28410,17810.300,14
Desktop,29750,28671.300,14
Tablet,21410,29719.400,14
Tablet,23330,16514.100,14
Tablet,21210,22997.700,14
Mobile,34910,19052.800,14
Desktop,28890,22658.100,14
Desktop,33750,35044.300,14
Mobile,30120,25710.400,14
Mobile,30270,31181.300,14
Tablet,23670,18673.100,14
Mobile,32220,27306.600,14
Mobile,31910,11552.500,14
Desktop,39160,23189.300,14
Desktop,33500,20062.700,14
Mobile,38050,53180.500,14
Tablet,22620,18762.600,14
Mobile,27970,18145.000,14
Mobile,26280,30659.800,14
Mobile,28840,32395.700,14
Tablet,20150,12804.300,14
Tablet,18840,40582.500,14
Tablet,19360,27852.300,14
Mobile,32080,35052.000,14
Desktop,32490,24276.600,14
Desktop,32030,56600.300,14
Desktop,33070,29007.600,14
Desktop,33720,29993.600,14
Tablet,23150,18174.700,14
Mobile,27320,11529.200,14
Desktop,33220,39266.200,14
Desktop,72170,14621.500,14
Mobile,29860,51295.200,14
Desktop,31560,40468.100,14
Desktop,31100,15157.800,14
Mobile,28130,18743.500,14
Mobile,38690,21856.900,14
Mobile,33220,45185.800,14
Mobile,34470,61383.600,14
Desktop,34790,51406.400,14
Mobile,27540,22656.700,14
Desktop,31010,23667.300,14
Desktop,29140,29529.500,14
Mobile,32120,22101.200,14
Tablet,19690,78223.000,14
Desktop,34710,22549.800,14
Desktop,32630,16836.900,14
Mobile,33820,29026.100,14
Desktop,47010,7728.400,14
Desktop,28660,23897.300,14
Desktop,27530,35076.300,14
Mobile,30890,15449.400,14
Mobile,31930,9769.700,14
Desktop,29920,17782.800,14
Desktop,36310,30577.200,14
Tablet,22120,18562.400,14
Mobile,27130,17733.200,14
Mobile,29650,22735.100,14
Mobile,37980,25940.600,14
Mobile,31750,25370.200,14
Mobile,28220,35508.900,14
Mobile,26410,32589.300,14
Desktop,33130,20005.500,14
Tablet,18890,48721.700,14
Mobile,27600,35766.700,14
Desktop,46790,6943.300,14
Tablet,22280,56383.100,14
Desktop,29470,25598.300,14
Mobile,27340,29813.500,14
Tablet,24390,19821.200,14
Desktop,28020,52964.400,14
Mobile,33100,23912.200,14
Desktop,38890,29127.000,14
Tablet,21520,20498.100,14
Tablet,22640,22782.600,14
Tablet,23920,35103.700,14
Tablet,23210,26782.400,14
Desktop,32160,22716.500,14
Tablet,18550,37543.700,14
Mobile,25970,19884.700,14
Desktop,34440,25816.300,14
Tablet,24840,17607.200,14
Desktop,34290,26538.100,14
Desktop,33860,17703.600,14
Mobile,34130,31959.500,14
Mobile,30320,26893.100,14
Mobile,25840,35816.900,14
Desktop,79600,19493.500,14
Tablet,37410,7834.400,14
Mobile,29850,16280.800,14
Tablet,22760,31748.800,14
Tablet,26480,3339.300,14
Desktop,36850,9461.400,14
Tablet,19010,73546.500,14
Mobile,34630,38085.600,14
